date,plant_id,sku_id,sales_units,net_sales_mxn,promo_flag,price_mxn
2025-11-02,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,976,41549.86,1,42.57
2025-11-03,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1174,49979.03,1,42.57
2025-11-04,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1039,44231.87,0,42.57
2025-11-05,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1065,45338.73,0,42.57
2025-11-06,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,954,40613.29,0,42.57
2025-11-07,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,870,37037.27,0,42.57
2025-11-08,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,826,35164.12,0,42.57
2025-11-09,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,902,38399.56,0,42.57
2025-11-10,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,917,39038.14,0,42.57
2025-11-11,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1048,44615.02,0,42.57
2025-11-12,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1217,51809.61,0,42.57
2025-11-13,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1062,45211.02,0,42.57
2025-11-14,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,888,37803.56,0,42.57
2025-11-15,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,943,40145.0,0,42.57
2025-11-16,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,969,41251.86,1,42.57
2025-11-17,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,800,34057.26,0,42.57
2025-11-18,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,948,40357.86,0,42.57
2025-11-19,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,893,38016.42,0,42.57
2025-11-20,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,971,41337.0,0,42.57
2025-11-21,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,919,39123.28,0,42.57
2025-11-22,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,982,41805.29,0,42.57
2025-11-23,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,909,38697.57,0,42.57
2025-11-24,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,945,40230.14,0,42.57
2025-11-25,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1106,47084.17,0,42.57
2025-11-26,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,870,37037.27,0,42.57
2025-11-27,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1025,43635.87,0,42.57
2025-11-28,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,980,41720.15,0,42.57
2025-11-29,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,768,32694.97,0,42.57
2025-11-30,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,973,41422.15,0,42.57
2025-12-01,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,994,42316.15,0,42.57
2025-12-02,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1009,42954.72,0,42.57
2025-12-03,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1117,47552.45,0,42.57
2025-12-04,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1196,50915.61,0,42.57
2025-12-05,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,942,40102.43,0,42.57
2025-12-06,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,894,38058.99,0,42.57
2025-12-07,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,864,36781.84,0,42.57
2025-12-08,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,907,38612.42,0,42.57
2025-12-09,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1120,47680.17,0,42.57
2025-12-10,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,997,42443.86,0,42.57
2025-12-11,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1024,43593.3,0,42.57
2025-12-12,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,899,38271.85,0,42.57
2025-12-13,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,916,38995.57,0,42.57
2025-12-14,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,926,39421.28,0,42.57
2025-12-15,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1207,51383.9,1,42.57
2025-12-16,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1014,43167.58,0,42.57
2025-12-17,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1054,44870.44,0,42.57
2025-12-18,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,944,40187.57,0,42.57
2025-12-19,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,907,38612.42,0,42.57
2025-12-20,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,915,38953.0,0,42.57
2025-12-21,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1095,46615.88,1,42.57
2025-12-22,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,913,38867.85,0,42.57
2025-12-23,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1137,48403.89,0,42.57
2025-12-24,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1201,51128.47,0,42.57
2025-12-25,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1065,45338.73,0,42.57
2025-12-26,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1088,46317.88,0,42.57
2025-12-27,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,838,35674.98,0,42.57
2025-12-28,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,822,34993.84,0,42.57
2025-12-29,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,850,36185.84,0,42.57
2025-12-30,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1198,51000.75,0,42.57
2025-12-31,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1147,48829.6,0,42.57
2026-01-01,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1033,43976.44,0,42.57
2026-01-02,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,973,41422.15,0,42.57
2026-01-03,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,818,34823.55,0,42.57
2026-01-04,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1099,46786.17,0,42.57
2026-01-05,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1008,42912.15,0,42.57
2026-01-06,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1086,46232.74,0,42.57
2026-01-07,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1160,49383.03,0,42.57
2026-01-08,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1084,46147.59,0,42.57
2026-01-09,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,975,41507.29,0,42.57
2026-01-10,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,847,36058.13,0,42.57
2026-01-11,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,959,40826.14,0,42.57
2026-01-12,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1155,49170.17,0,42.57
2026-01-13,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1365,58110.21,1,42.57
2026-01-14,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1244,52959.04,0,42.57
2026-01-15,MX-TOL,SKU-danone-bebible-de-fresa-deslactosado,1007,42869.58,0,42.57
2025-07-20,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10000,158848.74,0,15.88
2025-07-21,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11130,176798.65,0,15.88
2025-07-22,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11689,185678.29,0,15.88
2025-07-23,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9912,157450.87,0,15.88
2025-07-24,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10151,161247.36,0,15.88
2025-07-25,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9687,153876.77,0,15.88
2025-07-26,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9269,147236.9,0,15.88
2025-07-27,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9998,158816.97,0,15.88
2025-07-28,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10481,166489.36,0,15.88
2025-07-29,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12986,206280.97,1,15.88
2025-07-30,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11689,185678.29,0,15.88
2025-07-31,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11313,179705.58,0,15.88
2025-08-01,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,13482,214159.87,1,15.88
2025-08-02,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10138,161040.85,0,15.88
2025-08-03,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10168,161517.4,0,15.88
2025-08-04,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10721,170301.73,0,15.88
2025-08-05,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11089,176147.37,0,15.88
2025-08-06,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9844,156370.7,0,15.88
2025-08-07,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11165,177354.62,0,15.88
2025-08-08,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10061,159817.72,0,15.88
2025-08-09,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9541,151557.58,0,15.88
2025-08-10,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8565,136053.95,0,15.88
2025-08-11,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9454,150175.6,0,15.88
2025-08-12,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12099,192191.09,0,15.88
2025-08-13,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11324,179880.31,0,15.88
2025-08-14,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11390,180928.72,0,15.88
2025-08-15,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9926,157673.26,0,15.88
2025-08-16,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9367,148793.62,0,15.88
2025-08-17,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10262,163010.58,0,15.88
2025-08-18,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9929,157720.91,0,15.88
2025-08-19,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11253,178752.49,0,15.88
2025-08-20,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,14284,226899.54,1,15.88
2025-08-21,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10433,165726.89,0,15.88
2025-08-22,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9666,153543.19,0,15.88
2025-08-23,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9518,151192.23,0,15.88
2025-08-24,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9187,145934.34,0,15.88
2025-08-25,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11405,181166.99,0,15.88
2025-08-26,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,13537,215033.54,1,15.88
2025-08-27,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11206,178005.9,0,15.88
2025-08-28,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10436,165774.55,0,15.88
2025-08-29,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11066,175782.02,0,15.88
2025-08-30,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12402,197004.21,1,15.88
2025-08-31,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10348,164376.68,0,15.88
2025-09-01,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9138,145155.98,0,15.88
2025-09-02,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11422,181437.03,0,15.88
2025-09-03,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12195,193716.04,0,15.88
2025-09-04,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10895,173065.7,0,15.88
2025-09-05,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,14054,223246.02,1,15.88
2025-09-06,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8977,142598.51,0,15.88
2025-09-07,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10644,169078.6,0,15.88
2025-09-08,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,16032,254666.3,1,15.88
2025-09-09,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10866,172605.04,0,15.88
2025-09-10,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10986,174511.23,0,15.88
2025-09-11,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12091,192064.01,0,15.88
2025-09-12,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11187,177704.09,0,15.88
2025-09-13,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8979,142630.28,0,15.88
2025-09-14,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9251,146950.97,0,15.88
2025-09-15,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10152,161263.24,0,15.88
2025-09-16,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9994,158753.43,0,15.88
2025-09-17,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10563,167791.92,0,15.88
2025-09-18,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9969,158356.31,0,15.88
2025-09-19,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9329,148189.99,0,15.88
2025-09-20,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9352,148555.34,0,15.88
2025-09-21,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9759,155020.49,0,15.88
2025-09-22,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11682,185567.1,0,15.88
2025-09-23,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,13454,213715.1,1,15.88
2025-09-24,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12307,195495.14,0,15.88
2025-09-25,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10662,169364.53,0,15.88
2025-09-26,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9907,157371.45,0,15.88
2025-09-27,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12906,205010.18,1,15.88
2025-09-28,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8725,138595.53,0,15.88
2025-09-29,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10719,170269.96,0,15.88
2025-09-30,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11364,180515.71,0,15.88
2025-10-01,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,15483,245945.5,1,15.88
2025-10-02,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11106,176417.41,0,15.88
2025-10-03,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11908,189157.08,0,15.88
2025-10-04,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8912,141566.0,0,15.88
2025-10-05,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9186,145918.45,0,15.88
2025-10-06,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9889,157085.52,0,15.88
2025-10-07,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,13992,222261.16,1,15.88
2025-10-08,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10842,172223.8,0,15.88
2025-10-09,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11896,188966.46,0,15.88
2025-10-10,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11092,176195.02,0,15.88
2025-10-11,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8969,142471.44,0,15.88
2025-10-12,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8961,142344.36,0,15.88
2025-10-13,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10808,171683.72,0,15.88
2025-10-14,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10734,170508.24,0,15.88
2025-10-15,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12012,190809.11,0,15.88
2025-10-16,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11047,175480.2,0,15.88
2025-10-17,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11428,181532.34,1,15.88
2025-10-18,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,13790,219052.41,1,15.88
2025-10-19,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10987,174527.11,0,15.88
2025-10-20,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12932,205423.19,1,15.88
2025-10-21,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10890,172986.28,0,15.88
2025-10-22,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11702,185884.8,0,15.88
2025-10-23,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11169,177418.16,0,15.88
2025-10-24,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10500,166791.18,0,15.88
2025-10-25,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10924,173526.36,0,15.88
2025-10-26,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9477,150540.95,0,15.88
2025-10-27,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9764,155099.91,0,15.88
2025-10-28,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10005,158928.16,0,15.88
2025-10-29,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10779,171223.06,0,15.88
2025-10-30,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10857,172462.08,0,15.88
2025-10-31,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11414,181309.95,0,15.88
2025-11-01,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9028,143408.64,0,15.88
2025-11-02,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9792,155544.69,0,15.88
2025-11-03,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10423,165568.04,0,15.88
2025-11-04,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12324,195765.19,0,15.88
2025-11-05,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,13773,218782.37,0,15.88
2025-11-06,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10431,165695.12,0,15.88
2025-11-07,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9597,152447.14,0,15.88
2025-11-08,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10212,162216.33,0,15.88
2025-11-09,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10152,161263.24,0,15.88
2025-11-10,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11987,190411.99,0,15.88
2025-11-11,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11788,187250.9,0,15.88
2025-11-12,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11135,176878.07,0,15.88
2025-11-13,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,14895,236605.2,1,15.88
2025-11-14,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10882,172859.2,0,15.88
2025-11-15,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10050,159642.98,0,15.88
2025-11-16,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10025,159245.86,0,15.88
2025-11-17,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11344,180198.01,0,15.88
2025-11-18,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12324,195765.19,0,15.88
2025-11-19,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12742,202405.07,0,15.88
2025-11-20,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11475,182278.93,0,15.88
2025-11-21,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9869,156767.82,0,15.88
2025-11-22,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9548,151668.78,0,15.88
2025-11-23,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10571,167919.0,0,15.88
2025-11-24,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12755,202611.57,1,15.88
2025-11-25,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11611,184439.27,0,15.88
2025-11-26,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11120,176639.8,0,15.88
2025-11-27,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10941,173796.41,0,15.88
2025-11-28,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11033,175257.82,0,15.88
2025-11-29,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9589,152320.06,0,15.88
2025-11-30,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9683,153813.24,0,15.88
2025-12-01,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9328,148174.11,0,15.88
2025-12-02,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11960,189983.09,0,15.88
2025-12-03,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,15765,250425.04,1,15.88
2025-12-04,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12814,203548.78,0,15.88
2025-12-05,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9770,155195.22,0,15.88
2025-12-06,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9617,152764.83,0,15.88
2025-12-07,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9847,156418.35,0,15.88
2025-12-08,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11796,187377.97,0,15.88
2025-12-09,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11208,178037.67,0,15.88
2025-12-10,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11754,186710.81,0,15.88
2025-12-11,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11463,182088.31,0,15.88
2025-12-12,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10173,161596.82,0,15.88
2025-12-13,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9120,144870.05,0,15.88
2025-12-14,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9811,155846.5,0,15.88
2025-12-15,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,14850,235890.38,1,15.88
2025-12-16,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10374,164789.68,0,15.88
2025-12-17,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11628,184709.32,0,15.88
2025-12-18,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,13474,214032.79,1,15.88
2025-12-19,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10989,174558.88,0,15.88
2025-12-20,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8311,132019.19,0,15.88
2025-12-21,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9235,146696.81,0,15.88
2025-12-22,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10805,171636.06,0,15.88
2025-12-23,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12726,202150.91,0,15.88
2025-12-24,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11453,181929.46,0,15.88
2025-12-25,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10461,166171.67,0,15.88
2025-12-26,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11548,183438.53,0,15.88
2025-12-27,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,8374,133019.94,0,15.88
2025-12-28,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,7973,126650.1,0,15.88
2025-12-29,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10865,172589.16,0,15.88
2025-12-30,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10863,172557.39,0,15.88
2025-12-31,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10580,168061.97,0,15.88
2026-01-01,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,15103,239909.25,1,15.88
2026-01-02,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10240,162661.11,0,15.88
2026-01-03,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9050,143758.11,0,15.88
2026-01-04,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11338,180102.7,1,15.88
2026-01-05,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11236,178482.44,0,15.88
2026-01-06,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11915,189268.27,0,15.88
2026-01-07,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11438,181691.19,0,15.88
2026-01-08,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,12582,199863.49,0,15.88
2026-01-09,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9191,145997.88,0,15.88
2026-01-10,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10864,172573.27,1,15.88
2026-01-11,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,9152,145378.37,0,15.88
2026-01-12,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,10472,166346.4,0,15.88
2026-01-13,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11554,183533.83,0,15.88
2026-01-14,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11315,179737.35,0,15.88
2026-01-15,MX-TOL,SKU-danone-bebible-de-frutos-verdes-deslacto,11279,179165.49,0,15.88
2025-07-20,MX-TOL,SKU-danone-bebible-de-mango-y-durazno-deslac,1037,46376.6,0,44.72
2025-07-21,MX-TOL,SKU-danone-bebible-de-mango-y-durazno-deslac,1056,47226.32,0,44.72
2025-07-22,MX-TOL,SKU-danone-bebible-de-mango-y-durazno-deslac,1154,51609.06,0,44.72
2025-07-23,MX-TOL,SKU-danone-bebible-de-mango-y-durazno-deslac,981,43872.17,0,44.72
2025-07-24,MX-TOL,SKU-danone-bebible-de-mango-y-durazno-deslac,1192,53308.49,0,44.72
