date,plant_id,sku_id,opening_stock_units,production_units,inbound_transfers_units,outbound_transfers_units,sales_units,scrap_units,closing_stock_units,stockout_flag
2025-09-18,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,35902,3041,464,287,3128,15,35977,0
2025-09-19,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,35977,2218,489,339,2081,19,36245,0
2025-09-20,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,36245,2185,19,7,2329,21,36092,0
2025-09-21,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,36092,1684,233,174,1978,5,35852,0
2025-09-22,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,35852,2153,484,95,2230,16,36148,0
2025-09-23,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,36148,2707,324,120,2701,23,36335,0
2025-09-24,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,36335,2395,231,237,2718,25,35981,0
2025-09-25,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,35981,2369,446,169,2552,5,36070,0
2025-09-26,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,36070,1612,84,7,2134,11,35614,0
2025-09-27,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,35614,1686,535,364,2222,11,35238,0
2025-09-28,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,35238,2082,215,236,2308,14,34977,0
2025-09-29,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34977,2084,212,239,2439,13,34582,0
2025-09-30,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34582,2595,581,289,2536,7,34926,0
2025-10-01,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34926,2821,278,288,2709,24,35004,0
2025-10-02,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,35004,1989,147,160,2449,1,34530,0
2025-10-03,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34530,2353,463,128,2334,10,34874,0
2025-10-04,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34874,2073,45,263,2147,11,34571,0
2025-10-05,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34571,1881,447,250,1918,1,34730,0
2025-10-06,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34730,2375,377,265,2258,5,34954,0
2025-10-07,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34954,2383,510,144,2981,17,34705,0
2025-10-08,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34705,2086,361,25,2200,6,34921,0
2025-10-09,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34921,2032,296,334,2785,10,34120,0
2025-10-10,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34120,2510,177,317,2386,10,34094,0
2025-10-11,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34094,1850,431,190,2152,7,34026,0
2025-10-12,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,34026,1378,102,286,1898,17,33305,0
2025-10-13,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,33305,1847,351,12,2381,6,33104,0
2025-10-14,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,33104,2179,454,16,2416,18,33287,0
2025-10-15,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,33287,2267,469,231,2866,9,32917,0
2025-10-16,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32917,2417,146,81,2357,1,33041,0
2025-10-17,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,33041,1958,60,155,2234,0,32670,0
2025-10-18,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32670,1693,576,295,2200,5,32439,0
2025-10-19,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32439,2139,413,65,2091,7,32828,0
2025-10-20,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32828,2863,456,281,2577,14,33275,0
2025-10-21,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,33275,2520,314,274,2522,18,33295,0
2025-10-22,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,33295,1595,390,233,2235,1,32811,0
2025-10-23,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32811,2240,555,353,2533,19,32701,0
2025-10-24,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32701,1878,231,67,2445,15,32283,0
2025-10-25,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32283,2533,546,319,2418,2,32623,0
2025-10-26,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32623,1750,562,312,2314,10,32299,0
2025-10-27,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32299,2348,341,221,2628,6,32133,0
2025-10-28,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32133,2378,383,76,2698,26,32094,0
2025-10-29,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,32094,2020,341,205,2442,11,31797,0
2025-10-30,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,31797,1907,349,33,2359,9,31652,0
2025-10-31,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,31652,1508,76,343,1884,13,30996,0
2025-11-01,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,30996,1662,586,80,2142,5,31017,0
2025-11-02,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,31017,1781,449,211,2344,1,30691,0
2025-11-03,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,30691,1503,329,241,2114,17,30151,0
2025-11-04,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,30151,3347,418,272,3658,22,29964,0
2025-11-05,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,29964,2263,81,240,2637,20,29411,0
2025-11-06,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,29411,1844,305,147,2348,4,29061,0
2025-11-07,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,29061,1642,146,155,2027,7,28660,0
2025-11-08,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,28660,2356,57,215,2482,0,28376,0
2025-11-09,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,28376,1999,310,254,2451,18,27962,0
2025-11-10,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27962,1684,332,131,2353,16,27478,0
2025-11-11,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27478,2332,459,223,2818,22,27206,0
2025-11-12,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27206,3003,561,220,2628,23,27899,0
2025-11-13,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27899,1860,26,197,2420,23,27145,0
2025-11-14,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27145,2253,188,248,2211,0,27127,0
2025-11-15,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27127,1971,146,18,2162,5,27059,0
2025-11-16,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27059,2233,340,8,2179,8,27437,0
2025-11-17,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27437,2550,590,324,2456,0,27797,0
2025-11-18,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27797,2376,128,153,2976,19,27153,0
2025-11-19,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,27153,2441,565,288,3176,13,26682,0
2025-11-20,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,26682,2224,334,215,2310,19,26696,0
2025-11-21,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,26696,1920,422,39,2431,11,26557,0
2025-11-22,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,26557,2219,7,40,2251,2,26490,0
2025-11-23,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,26490,2049,384,369,2359,5,26190,0
2025-11-24,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,26190,1802,256,54,2368,0,25826,0
2025-11-25,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,25826,2638,543,319,2766,2,25920,0
2025-11-26,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,25920,1840,303,136,2402,16,25509,0
2025-11-27,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,25509,3824,12,105,4145,37,25058,0
2025-11-28,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,25058,2849,493,149,3063,20,25168,0
2025-11-29,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,25168,1827,455,291,2355,2,24802,0
2025-11-30,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24802,1620,286,236,2071,13,24388,0
2025-12-01,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24388,2333,441,187,2332,13,24630,0
2025-12-02,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24630,1654,102,184,2351,17,23834,0
2025-12-03,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23834,3223,450,180,3030,8,24289,0
2025-12-04,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24289,2117,5,221,2353,1,23836,0
2025-12-05,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23836,1785,386,4,2333,13,23657,0
2025-12-06,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23657,2182,487,25,2211,0,24090,0
2025-12-07,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24090,3148,179,329,3013,5,24070,0
2025-12-08,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24070,2143,67,149,2225,19,23887,0
2025-12-09,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23887,3539,426,83,3635,33,24101,0
2025-12-10,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24101,2940,65,5,2999,0,24102,0
2025-12-11,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,24102,1777,563,132,2458,7,23845,0
2025-12-12,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23845,2106,253,88,2374,2,23740,0
2025-12-13,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23740,1767,370,147,2360,21,23349,0
2025-12-14,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23349,2129,311,344,2344,11,23090,0
2025-12-15,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23090,2124,224,263,2295,9,22871,0
2025-12-16,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22871,3482,276,196,3610,29,22794,0
2025-12-17,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22794,2723,142,211,3073,28,22347,0
2025-12-18,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22347,2957,190,357,2923,10,22204,0
2025-12-19,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22204,3631,118,370,3179,2,22402,0
2025-12-20,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22402,2448,457,252,2398,18,22639,0
2025-12-21,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22639,2592,33,132,2842,18,22272,0
2025-12-22,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22272,2301,120,93,2323,11,22266,0
2025-12-23,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22266,3511,527,32,3416,31,22825,0
2025-12-24,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22825,3636,4,187,3254,19,23005,0
2025-12-25,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23005,2382,380,186,2510,7,23064,0
2025-12-26,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,23064,1848,128,274,2488,5,22273,0
2025-12-27,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22273,2510,249,153,2339,20,22520,0
2025-12-28,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,22520,1792,117,365,2251,12,21801,0
2025-12-29,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,21801,2214,102,319,2818,16,20964,0
2025-12-30,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20964,2303,548,164,3064,30,20557,0
2025-12-31,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20557,2778,326,64,3360,14,20223,0
2026-01-01,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20223,1922,189,100,2466,6,19762,0
2026-01-02,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,19762,2836,23,184,2496,15,19926,0
2026-01-03,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,19926,2291,466,282,2298,21,20082,0
2026-01-04,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20082,2292,509,197,2204,14,20468,0
2026-01-05,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20468,2193,170,116,2397,8,20310,0
2026-01-06,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20310,3000,329,91,3516,18,20014,0
2026-01-07,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20014,2979,250,82,2679,9,20473,0
2026-01-08,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20473,2670,582,328,2440,7,20950,0
2026-01-09,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20950,2145,602,120,2453,3,21121,0
2026-01-10,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,21121,1728,595,154,2090,19,21181,0
2026-01-11,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,21181,1684,473,34,2256,4,21044,0
2026-01-12,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,21044,2558,268,247,2618,25,20980,0
2026-01-13,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20980,1965,118,237,2716,24,20086,0
2026-01-14,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20086,2900,287,276,2739,5,20253,0
2026-01-15,MX-GDL,SKU-danone-bebible-de-frutos-verdes-deslacto,20253,2150,352,301,3045,13,19396,0
2025-07-20,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,183898,9700,1505,1554,10900,52,182597,0
2025-07-21,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,182597,7594,2343,1085,10798,78,180573,0
2025-07-22,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,180573,11269,838,884,10194,61,181541,0
2025-07-23,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,181541,10272,2478,1226,12009,88,180968,0
2025-07-24,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,180968,14127,756,1310,13283,102,181156,0
2025-07-25,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,181156,10982,1431,886,10178,9,182496,0
2025-07-26,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,182496,10800,1562,1044,9969,12,183833,0
2025-07-27,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,183833,10084,123,1622,10388,89,181941,0
2025-07-28,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,181941,9010,1739,1059,11443,91,180097,0
2025-07-29,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,180097,18208,2909,616,17498,21,183079,0
2025-07-30,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,183079,11098,2238,502,11584,27,184302,0
2025-07-31,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,184302,12491,2208,357,11772,102,186770,0
2025-08-01,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,186770,8702,320,617,11441,101,183633,0
2025-08-02,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,183633,9721,1156,276,9597,68,184569,0
2025-08-03,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,184569,10142,2893,1345,10460,10,185789,0
2025-08-04,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,185789,12507,754,1690,12170,2,185188,0
2025-08-05,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,185188,9414,1461,138,11662,40,184223,0
2025-08-06,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,184223,11286,1309,809,12218,107,183684,0
2025-08-07,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,183684,9919,2757,259,10696,29,185376,0
2025-08-08,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,185376,11568,829,610,11622,104,185437,0
2025-08-09,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,185437,9729,980,1365,10325,7,184449,0
2025-08-10,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,184449,9594,292,310,10061,6,183958,0
2025-08-11,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,183958,15627,141,907,14133,31,184655,0
2025-08-12,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,184655,10628,1446,791,12180,91,183667,0
2025-08-13,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,183667,14146,879,43,12741,113,185795,0
2025-08-14,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,185795,12754,1269,801,11184,16,187817,0
2025-08-15,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,187817,9436,888,1747,10325,19,186050,0
2025-08-16,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,186050,8701,1806,606,9997,47,185907,0
2025-08-17,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,185907,12016,1488,1600,10559,4,187248,0
2025-08-18,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,187248,9631,2767,226,12775,94,186551,0
2025-08-19,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,186551,10289,1191,1158,11424,83,185366,0
2025-08-20,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,185366,12073,752,1227,10786,36,186142,0
2025-08-21,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,186142,13445,416,804,13144,24,186031,0
2025-08-22,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,186031,8580,2096,410,10078,69,186150,0
2025-08-23,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,186150,10551,269,679,11430,99,184762,0
2025-08-24,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,184762,16870,1080,96,14732,19,187865,0
2025-08-25,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,187865,12479,1921,501,11833,46,189885,0
2025-08-26,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,189885,14290,1210,1328,13418,39,190600,0
2025-08-27,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,190600,10904,1366,958,10626,63,191223,0
2025-08-28,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,191223,9531,1365,467,10558,104,190990,0
2025-08-29,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,190990,12298,1545,60,11104,18,193651,0
2025-08-30,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,193651,10765,2727,283,9929,72,196859,0
2025-08-31,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,196859,9617,888,766,9810,66,196722,0
2025-09-01,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,196722,9015,553,58,12092,109,194031,0
2025-09-02,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,194031,11979,1533,1241,12501,123,193678,0
2025-09-03,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,193678,10510,389,518,13518,122,190419,0
2025-09-04,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,190419,10184,2324,356,11506,56,191009,0
2025-09-05,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,191009,8225,1209,461,10861,59,189062,0
2025-09-06,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,189062,12115,2749,498,11526,85,191817,0
2025-09-07,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,191817,10334,365,1029,9408,57,192022,0
2025-09-08,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,192022,9293,65,451,11298,66,189565,0
2025-09-09,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,189565,8995,841,1244,11410,45,186702,0
2025-09-10,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,186702,10347,1169,1757,14185,37,182239,0
2025-09-11,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,182239,11605,497,477,14164,81,179619,0
2025-09-12,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,179619,16104,1780,720,14201,55,182527,0
2025-09-13,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,182527,7595,7,1401,10684,52,177992,0
2025-09-14,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,177992,7445,837,626,10414,81,175153,0
2025-09-15,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,175153,10087,2312,1113,11265,3,175171,0
2025-09-16,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,175171,14052,531,484,12371,100,176799,0
2025-09-17,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,176799,8766,1175,1520,11161,71,173988,0
2025-09-18,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,173988,10470,1886,1428,12526,50,172340,0
2025-09-19,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,172340,9620,2894,1695,10050,51,173058,0
2025-09-20,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,173058,9533,2052,472,12827,85,171259,0
2025-09-21,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,171259,9051,2105,645,10546,99,171125,0
2025-09-22,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,171125,8161,200,1373,10717,43,167353,0
2025-09-23,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,167353,11729,2735,1036,12897,85,167799,0
2025-09-24,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,167799,8544,1964,682,12055,55,165515,0
2025-09-25,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,165515,13755,1534,1734,12933,103,166034,0
2025-09-26,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,166034,10450,1724,724,10167,5,167312,0
2025-09-27,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,167312,7207,136,1685,10175,32,162763,0
2025-09-28,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162763,12538,1741,1004,12350,71,163617,0
2025-09-29,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,163617,10308,2597,1615,12330,79,162498,0
2025-09-30,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162498,13089,175,176,12022,67,163497,0
2025-10-01,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,163497,12963,924,963,11993,1,164427,0
2025-10-02,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,164427,13447,2247,635,11755,115,167616,0
2025-10-03,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,167616,8046,1359,103,10850,36,166032,0
2025-10-04,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,166032,8517,927,1665,10664,45,163102,0
2025-10-05,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,163102,9314,1877,1201,11008,108,161976,0
2025-10-06,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161976,10698,2204,671,11312,19,162876,0
2025-10-07,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162876,10998,1226,739,12310,85,161966,0
2025-10-08,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161966,8339,2795,1727,9448,49,161876,0
2025-10-09,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161876,10961,1194,625,11523,113,161770,0
2025-10-10,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161770,8776,1201,266,12219,88,159174,0
2025-10-11,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,159174,8439,2591,658,10717,98,158731,0
2025-10-12,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,158731,11052,2259,1095,9662,14,161271,0
2025-10-13,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161271,12445,2276,506,11113,52,164321,0
2025-10-14,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,164321,8603,1930,220,11778,76,162780,0
2025-10-15,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162780,13701,951,1667,13671,106,161988,0
2025-10-16,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161988,11916,2691,1504,12903,89,162099,0
2025-10-17,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162099,10148,1456,1519,13200,80,158904,0
2025-10-18,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,158904,9805,2798,29,10371,1,161106,0
2025-10-19,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161106,10606,112,584,9627,88,161525,0
2025-10-20,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,161525,11032,1898,1154,10912,34,162355,0
2025-10-21,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162355,11080,1845,537,11804,93,162846,0
2025-10-22,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162846,10057,209,354,11905,48,160805,0
2025-10-23,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,160805,13687,1218,157,12346,24,163183,0
2025-10-24,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,163183,11515,520,112,12186,87,162833,0
2025-10-25,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,162833,13945,2492,1483,13244,50,164493,0
2025-10-26,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,164493,10005,1709,41,9709,38,166419,0
2025-10-27,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,166419,8466,244,98,11698,112,163221,0
2025-10-28,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,163221,13624,1286,435,12617,9,165070,0
2025-10-29,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,165070,11124,1758,1401,12443,6,164102,0
2025-10-30,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,164102,12254,2861,212,13800,55,165150,0
2025-10-31,MX-GDL,SKU-danone-bebible-de-mango-y-durazno-deslac,165150,11863,392,1474,14401,100,161430,0
